"","Subject","Activity","tBodyAccelerationMeanXAxis","tBodyAccelerationMeanYAxis","tBodyAccelerationMeanZAxis","tBodyAccelerationSTDXAxis","tBodyAccelerationSTDYAxis","tBodyAccelerationSTDZAxis","tGravityAccelerationMeanXAxis","tGravityAccelerationMeanYAxis","tGravityAccelerationMeanZAxis","tGravityAccelerationSTDXAxis","tGravityAccelerationSTDYAxis","tGravityAccelerationSTDZAxis","tBodyAccelerationJerkMeanXAxis","tBodyAccelerationJerkMeanYAxis","tBodyAccelerationJerkMeanZAxis","tBodyAccelerationJerkSTDXAxis","tBodyAccelerationJerkSTDYAxis","tBodyAccelerationJerkSTDZAxis","tBodyGyroscopicMeanXAxis","tBodyGyroscopicMeanYAxis","tBodyGyroscopicMeanZAxis","tBodyGyroscopicSTDXAxis","tBodyGyroscopicSTDYAxis","tBodyGyroscopicSTDZAxis","tBodyGyroscopicJerkMeanXAxis","tBodyGyroscopicJerkMeanYAxis","tBodyGyroscopicJerkMeanZAxis","tBodyGyroscopicJerkSTDXAxis","tBodyGyroscopicJerkSTDYAxis","tBodyGyroscopicJerkSTDZAxis","tBodyAccelerationMagnitudeMean","tBodyAccelerationMagnitudeSTD","tGravityAccelerationMagnitudeMean","tGravityAccelerationMagnitudeSTD","tBodyAccelerationJerkMagnitudeMean","tBodyAccelerationJerkMagnitudeSTD","tBodyGyroscopicMagnitudeMean","tBodyGyroscopicMagnitudeSTD","tBodyGyroscopicJerkMagnitudeMean","tBodyGyroscopicJerkMagnitudeSTD","fBodyAccelerationMeanXAxis","fBodyAccelerationMeanYAxis","fBodyAccelerationMeanZAxis","fBodyAccelerationSTDXAxis","fBodyAccelerationSTDYAxis","fBodyAccelerationSTDZAxis","fBodyAccelerationJerkMeanXAxis","fBodyAccelerationJerkMeanYAxis","fBodyAccelerationJerkMeanZAxis","fBodyAccelerationJerkSTDXAxis","fBodyAccelerationJerkSTDYAxis","fBodyAccelerationJerkSTDZAxis","fBodyGyroscopicMeanXAxis","fBodyGyroscopicMeanYAxis","fBodyGyroscopicMeanZAxis","fBodyGyroscopicSTDXAxis","fBodyGyroscopicSTDYAxis","fBodyGyroscopicSTDZAxis","fBodyAccelerationMagnitudeMean","fBodyAccelerationMagnitudeSTD","fBodyBodyAccelerationJerkMagnitudeMean","fBodyBodyAccelerationJerkMagnitudeSTD","fBodyBodyGyroscopicMagnitudeMean","fBodyBodyGyroscopicMagnitudeSTD","fBodyBodyGyroscopicJerkMagnitudeMean","fBodyBodyGyroscopicJerkMagnitudeSTD"
"79",2,"WALKING",0.27524826,-0.016467107,-0.11215011,-0.96345392,-0.99113223,-0.98983504,-0.5260992,0.76781001,0.63887995,-0.9596428,-0.99435951,-0.98795368,0.06358326,0.0059606386,0.009815996,-0.99235107,-0.98925903,-0.99147512,-0.028389623,-0.066310125,0.069226483,-0.99581234,-0.99137033,-0.97562839,-0.098380613,-0.040333986,-0.055965625,-0.99774838,-0.99692601,-0.99311778,-0.97270083,-0.98152474,-0.97270083,-0.98152474,-0.99199659,-0.99424928,-0.98687675,-0.98620588,-0.99706358,-0.99744225,-0.97798891,-0.98938866,-0.98902587,-0.95853459,-0.99161744,-0.99031429,-0.99194477,-0.98930556,-0.9903459,-0.99356574,-0.98995427,-0.99105547,-0.9957548,-0.99397302,-0.9836393,-0.99575956,-0.98990554,-0.97531057,-0.98822762,-0.97956176,-0.99339481,-0.99432301,-0.99140603,-0.9850707,-0.99722476,-0.99761011
"80",2,"WALKING",0.20396243,-0.03234452,-0.096881229,-0.46550359,-0.18078545,-0.45510762,0.91990897,-0.34745672,0.019693368,-0.95363666,-0.94686234,-0.97638778,-0.076950116,0.19753131,0.17866917,-0.36921663,-0.1930675,-0.67787086,-0.27833413,0.23435168,0.081746263,-0.61468318,-0.54311034,-0.49999531,-0.056789178,-0.19603468,0.11923738,-0.54265928,-0.73899614,-0.56307338,-0.35642995,-0.44353865,-0.35642995,-0.44353865,-0.3907957,-0.31796451,-0.41694099,-0.54568881,-0.6523754,-0.70572975,-0.36219909,-0.12099094,-0.52125699,-0.512124,-0.26679379,-0.46151164,-0.35101722,-0.20385785,-0.64843474,-0.44959647,-0.23815316,-0.70533045,-0.51254549,-0.56839968,-0.43328633,-0.64706719,-0.53129687,-0.56957739,-0.36829615,-0.57722126,-0.33226755,-0.30361075,-0.57433174,-0.60384393,-0.68990146,-0.74965418
"81",2,"WALKING",0.24934321,-0.003410981,-0.056041574,-0.39947643,-0.13784483,-0.46127072,0.91317298,-0.35173678,0.024970325,-0.96968371,-0.97254632,-0.96882462,0.1098415,0.24202474,0.38010598,-0.25739068,-0.097353346,-0.66325596,-0.14838291,0.03197447,0.12586574,-0.60303438,-0.5447188,-0.48940637,-0.029430958,-0.070613107,-0.20540482,-0.53420168,-0.71048562,-0.58081542,-0.29560789,-0.43868662,-0.29560789,-0.43868662,-0.29461029,-0.24507369,-0.45988777,-0.60457531,-0.63826673,-0.6918202,-0.34403325,-0.10515758,-0.45839022,-0.42272055,-0.2104984,-0.50644402,-0.28937293,-0.10048777,-0.62370188,-0.28941465,-0.15896687,-0.70158381,-0.49583189,-0.58810127,-0.43173408,-0.63701981,-0.52298361,-0.55641292,-0.37184739,-0.56717287,-0.22482345,-0.27331151,-0.63301733,-0.65248835,-0.67924645,-0.7316334
"82",2,"WALKING",0.32505052,-0.029803725,-0.077847175,-0.46511952,0.013452774,-0.36764586,0.92082397,-0.3520701,0.03009841,-0.96114454,-0.98472398,-0.97036801,0.20181144,-0.053132556,-0.22104489,-0.33348001,0.13320048,-0.58652675,-0.014336966,-0.07647036,0.10618778,-0.59401298,-0.55650645,-0.50977172,0.11516924,0.093260788,-0.19210464,-0.53188264,-0.72952245,-0.53689975,-0.27755891,-0.41638152,-0.27755891,-0.41638152,-0.26769037,-0.12095298,-0.48168882,-0.61192892,-0.64125343,-0.69026657,-0.37317238,0.085947527,-0.4019548,-0.50596013,-0.092325252,-0.39833969,-0.33229002,0.072762418,-0.53200273,-0.39614658,0.12425054,-0.64092238,-0.42548532,-0.56830414,-0.42620608,-0.64905392,-0.55240322,-0.58530754,-0.29947596,-0.58529069,-0.13541531,-0.10892883,-0.57112952,-0.71593281,-0.6739995,-0.73590816
"83",2,"WALKING",0.30880812,-0.022128064,-0.13210431,-0.51482627,0.032008875,-0.34900284,0.9248589,-0.35238246,0.02681797,-0.97876714,-0.98277077,-0.95874721,-0.15781456,-0.41419573,-0.23184476,-0.42708065,0.088669763,-0.57454534,0.029505787,-0.087303248,0.10634994,-0.58670423,-0.53687204,-0.55344291,-0.018204395,-0.15090705,-0.015335425,-0.51628673,-0.73294039,-0.55007008,-0.29128626,-0.44905304,-0.29128626,-0.44905304,-0.31774429,-0.17613586,-0.48181773,-0.57411233,-0.64491506,-0.68108841,-0.44319773,0.11674499,-0.37476865,-0.54603853,-0.08238244,-0.38612016,-0.45025176,0.028968374,-0.53902331,-0.45338662,0.081984694,-0.60763476,-0.52350278,-0.5901952,-0.4873671,-0.60769697,-0.50994235,-0.61816261,-0.33121193,-0.61447491,-0.19752781,-0.15358228,-0.56628738,-0.65519604,-0.68039567,-0.70427724
"84",2,"WALKING",0.26559921,-0.015936305,-0.12074953,-0.50094969,-0.16322961,-0.38942774,0.92575074,-0.34798633,0.021833768,-0.97055292,-0.97732225,-0.98224761,0.036206388,0.065936759,0.006147979,-0.44003795,-0.23812939,-0.62169026,0.025049675,-0.1465051,0.098842885,-0.61504471,-0.55517439,-0.58332377,-0.12800282,-0.24058103,0.0078890224,-0.51039692,-0.74704599,-0.6185257,-0.34393842,-0.51999786,-0.34393842,-0.51999786,-0.39977024,-0.4160981,-0.51339105,-0.58486464,-0.66086041,-0.69819388,-0.45802243,-0.15558233,-0.48308738,-0.51884051,-0.22012425,-0.38698412,-0.45000061,-0.26579273,-0.60424239,-0.47989908,-0.25921444,-0.63655706,-0.53732261,-0.57697756,-0.53416274,-0.63997866,-0.54522072,-0.63880074,-0.47527034,-0.62108306,-0.39967818,-0.43733372,-0.59540331,-0.64947211,-0.68314737,-0.74091069
"85",2,"WALKING",0.18741915,-0.011533248,-0.10650963,-0.45085366,-0.19630865,-0.45986952,0.93036735,-0.34693153,0.024936703,-0.96842823,-0.98123371,-0.97750411,0.21662301,0.1923421,-0.094586394,-0.32592463,-0.241608,-0.63071448,0.022319945,-0.16149855,0.11668942,-0.62641932,-0.54203607,-0.52634411,-0.036961695,-0.061178372,0.064177615,-0.55015946,-0.73193342,-0.57243866,-0.33913225,-0.49456952,-0.33913225,-0.49456952,-0.36820031,-0.31012745,-0.49657329,-0.5977214,-0.65168663,-0.70796706,-0.36465228,-0.16301751,-0.50376215,-0.48874375,-0.26556417,-0.47774873,-0.32734734,-0.25922261,-0.59966628,-0.38622569,-0.2746842,-0.65950939,-0.51906861,-0.60695751,-0.4418593,-0.66047613,-0.50927135,-0.60087604,-0.44004903,-0.60631309,-0.29568814,-0.33061765,-0.56836976,-0.69336454,-0.7039621,-0.7340308
"86",2,"WALKING",0.28420274,0.013704674,-0.11395407,-0.4186222,-0.2075538,-0.48108057,0.9194876,-0.35116104,0.027523213,-0.94250381,-0.97937709,-0.98968003,0.31319683,-0.15093924,-0.0594674,-0.25325547,-0.20452321,-0.61917017,0.001944971,-0.15024531,0.10358237,-0.64040169,-0.56989868,-0.4718244,-0.28411158,0.011117987,-0.205848,-0.57353951,-0.73273936,-0.51453727,-0.32871571,-0.47067775,-0.32871571,-0.47067775,-0.32261213,-0.24570533,-0.49858237,-0.64260285,-0.63859884,-0.72779504,-0.30467327,-0.1379046,-0.5127235,-0.47013473,-0.29800695,-0.50408601,-0.26733094,-0.20432695,-0.58220723,-0.3055849,-0.26276469,-0.6541855,-0.54430023,-0.60920893,-0.42813115,-0.67084831,-0.55024786,-0.5351736,-0.40946333,-0.59051964,-0.24975952,-0.24489991,-0.62986279,-0.71571945,-0.70611184,-0.77878905
"87",2,"WALKING",0.35782982,-0.013519015,-0.13127164,-0.45242107,-0.14979588,-0.4016534,0.91756393,-0.34765802,0.024733323,-0.95464413,-0.96741121,-0.97722989,0.16704118,-0.24945903,-0.020395044,-0.2847004,-0.16623011,-0.60075293,-0.024701871,-0.088432858,0.027595983,-0.6313242,-0.60777646,-0.44940472,-0.20907605,0.12125075,-0.26617905,-0.49606895,-0.74898392,-0.49299075,-0.32195911,-0.45233848,-0.32195911,-0.45233848,-0.31568134,-0.26600811,-0.50785098,-0.64421091,-0.62051582,-0.71246138,-0.36054488,-0.12004377,-0.4438267,-0.49312776,-0.21995792,-0.42515506,-0.31005268,-0.21768597,-0.56152229,-0.32155429,-0.16483168,-0.63813171,-0.52139026,-0.62322678,-0.35591629,-0.66623217,-0.6011945,-0.53406777,-0.39103123,-0.57498276,-0.22142307,-0.32986752,-0.61914444,-0.72810446,-0.70525613,-0.74151003
"88",2,"WALKING",0.31870911,-0.037635508,-0.13241984,-0.4857706,-0.11708965,-0.37994246,0.92590036,-0.34119533,0.023588684,-0.98140199,-0.98560203,-0.97813168,-0.067741065,0.15038948,0.063997437,-0.35582645,-0.097607063,-0.591553,-0.048763033,-0.021946278,0.039371294,-0.6190398,-0.56741039,-0.47778854,-0.13998645,0.1645674,0.15146806,-0.46305101,-0.73240746,-0.50864434,-0.33016333,-0.45187902,-0.33016333,-0.45187902,-0.34419414,-0.23879917,-0.49133343,-0.62275863,-0.6188359,-0.66586292,-0.41221457,-0.12880648,-0.46830439,-0.51775313,-0.16647891,-0.38081339,-0.40554849,-0.17327627,-0.56492863,-0.36073905,-0.074049193,-0.61557638,-0.53069719,-0.5832241,-0.38801037,-0.64713557,-0.56087454,-0.55856228,-0.39893103,-0.56893256,-0.25427092,-0.22439083,-0.60227161,-0.70620681,-0.68453632,-0.66545107
"89",2,"WALKING",0.32008469,-0.010838647,-0.12170815,-0.50869464,-0.14424547,-0.42732416,0.92559833,-0.34217954,0.02382803,-0.98668843,-0.98338558,-0.9822987,-0.055432298,0.22394832,0.097897777,-0.39427008,-0.061414146,-0.62784783,-0.071627745,-0.024479138,0.099730883,-0.53605042,-0.55120125,-0.53246446,-0.19454689,0.012047658,0.087138775,-0.49143669,-0.74997414,-0.55600478,-0.36824597,-0.45085553,-0.36824597,-0.45085553,-0.3780273,-0.21220632,-0.45151586,-0.57802274,-0.65155773,-0.67259673,-0.45163763,-0.087528746,-0.5049945,-0.53302637,-0.23064495,-0.4299895,-0.38782903,-0.13526084,-0.5897213,-0.45759119,-0.042235663,-0.66429029,-0.45876351,-0.64387085,-0.47122595,-0.5613983,-0.50548667,-0.59706336,-0.36110946,-0.5937211,-0.2285427,-0.19638613,-0.58803486,-0.6442259,-0.70444777,-0.65647207
"90",2,"WALKING",0.19317016,-0.010586551,-0.088769599,-0.45619042,-0.1118152,-0.42346766,0.92793552,-0.33813924,0.022825926,-0.98636166,-0.96698422,-0.97486463,0.016393755,0.026227941,0.29978247,-0.34987239,-0.076039671,-0.63003224,-0.044221774,-0.051792491,0.12932754,-0.50383089,-0.52628028,-0.46184467,-0.027231494,-0.19651618,-0.046723193,-0.50954259,-0.7445052,-0.51615721,-0.31979196,-0.44368488,-0.31979196,-0.44368488,-0.3472925,-0.22987747,-0.4128306,-0.5369922,-0.64074418,-0.68291115,-0.36972447,-0.063848939,-0.43837557,-0.49425451,-0.19504585,-0.46090703,-0.36320976,-0.14566533,-0.58272251,-0.3941929,-0.060505859,-0.67684678,-0.44945241,-0.59545329,-0.41349341,-0.5232274,-0.49138899,-0.52781663,-0.35143601,-0.58948303,-0.24528912,-0.21574475,-0.54516094,-0.61181519,-0.68637046,-0.70020622
"91",2,"WALKING",0.19471487,-0.020176701,-0.049544661,-0.43733437,-0.096034303,-0.33753382,0.92382126,-0.33812038,0.026442976,-0.96381026,-0.9646543,-0.96493235,0.18390239,-0.14300088,0.045031719,-0.36092551,0.048052778,-0.52993581,-0.039110869,-0.057308636,0.081326825,-0.54639156,-0.51098075,-0.40604902,0.033699583,-0.1979418,-0.015899638,-0.44692444,-0.66872997,-0.42748467,-0.27982595,-0.43738301,-0.27982595,-0.43738301,-0.25896599,-0.23200899,-0.42558988,-0.51384022,-0.57512019,-0.60196087,-0.40884899,-0.040348128,-0.40565497,-0.44888869,-0.18485103,-0.35202995,-0.34225479,-0.02106583,-0.5027247,-0.44254074,0.054832912,-0.5543818,-0.4384902,-0.56002487,-0.41002136,-0.58068986,-0.4863298,-0.45894171,-0.30654153,-0.61477125,-0.26729847,-0.19177754,-0.4969372,-0.61311716,-0.62223748,-0.60369357
"92",2,"WALKING",0.34969095,-0.030496088,-0.10829783,-0.43251962,-0.10645645,-0.33723803,0.91229101,-0.34412649,0.028520145,-0.96068388,-0.97938009,-0.97999042,0.078867192,-0.26266148,-0.22244629,-0.3166973,0.069953279,-0.53228897,-0.05568188,-0.010898277,0.043130317,-0.54464723,-0.5279543,-0.45842506,0.011653941,-0.074294386,-0.19959875,-0.37387191,-0.64931322,-0.43958009,-0.28918183,-0.40656078,-0.28918183,-0.40656078,-0.2352392,-0.20040076,-0.44980786,-0.49562903,-0.54820202,-0.57280162,-0.37344953,0.011915988,-0.3823143,-0.45749965,-0.23432837,-0.36428469,-0.33690219,0.020466783,-0.50166692,-0.35628231,0.052756951,-0.56021554,-0.42307112,-0.54581512,-0.38658692,-0.58320236,-0.52052147,-0.53363756,-0.24512449,-0.61424602,-0.14401349,-0.2833267,-0.45432393,-0.62000951,-0.62587883,-0.53985044
"93",2,"WALKING",0.30870458,-0.024987159,-0.1238269,-0.40927888,-0.16756154,-0.43056196,0.92038307,-0.34381543,0.024102024,-0.93400525,-0.98340516,-0.97467581,-0.125362,0.27516556,-0.096186955,-0.26040101,-0.11073885,-0.60298513,0.0029080244,-0.092166703,0.087446841,-0.57359477,-0.53855626,-0.51395,-0.0957022,-0.13697378,-0.10559906,-0.41089026,-0.69831247,-0.5147838,-0.30398572,-0.45172781,-0.30398572,-0.45172781,-0.29130408,-0.22857044,-0.47728207,-0.53817799,-0.59628528,-0.61774919,-0.33230356,-0.11195536,-0.42931495,-0.44245554,-0.25184502,-0.47736922,-0.31897449,-0.14458399,-0.53090295,-0.26461374,-0.13356352,-0.67948053,-0.46805008,-0.56662232,-0.44098201,-0.60709887,-0.52521323,-0.58482726,-0.34422767,-0.60807077,-0.20373529,-0.26679147,-0.5240966,-0.63075032,-0.65198139,-0.60216826
"94",2,"WALKING",0.21102476,-0.00058166814,-0.096443768,-0.44507331,-0.20747868,-0.47564538,0.93501171,-0.34177046,0.027762863,-0.98483097,-0.98719504,-0.95481318,0.13731322,0.34917101,0.053209195,-0.30989152,-0.19608234,-0.61762581,0.028731767,-0.18024732,0.14961925,-0.61753927,-0.57290178,-0.47151723,-0.13076466,-0.008857976,0.065107825,-0.50290658,-0.74448924,-0.55697225,-0.34035128,-0.50300025,-0.34035128,-0.50300025,-0.35360537,-0.26290785,-0.49195229,-0.59918039,-0.65195212,-0.67490435,-0.39440805,-0.16502753,-0.49349383,-0.46629506,-0.28131606,-0.50709201,-0.35244438,-0.28160476,-0.58797745,-0.32611279,-0.15603069,-0.64491885,-0.51158265,-0.62283845,-0.42512817,-0.65114061,-0.54767497,-0.53588309,-0.40227928,-0.64768601,-0.29249121,-0.23021849,-0.57443708,-0.6905296,-0.67042027,-0.70343437
"95",2,"WALKING",0.29771925,-0.020939986,-0.11438786,-0.42328085,-0.1925867,-0.4015868,0.92339513,-0.34763121,0.013877152,-0.95274418,-0.91931862,-0.96712389,-0.053633405,-0.33069396,-0.14453454,-0.33852253,-0.30545587,-0.6351714,-0.3535482,0.26558316,0.047404204,-0.5947993,-0.54198386,-0.56158443,-0.11776852,-0.17224793,-0.2558424,-0.5344613,-0.77160684,-0.59569421,-0.30975798,-0.47690441,-0.30975798,-0.47690441,-0.39321429,-0.33623732,-0.3831065,-0.50389296,-0.67390552,-0.7187459,-0.36196408,-0.13368011,-0.47028164,-0.44924497,-0.27728094,-0.41080167,-0.38417885,-0.3084642,-0.60352071,-0.34905589,-0.35223605,-0.66467672,-0.49541493,-0.63777618,-0.48857675,-0.62635145,-0.49478555,-0.62838612,-0.42462429,-0.58980347,-0.31437314,-0.36926597,-0.55686219,-0.55265428,-0.70741343,-0.75408305
"96",2,"WALKING",0.33314426,-0.043446917,-0.12619938,-0.36324256,-0.096308953,-0.39038358,0.91703645,-0.35292961,0.015072697,-0.96241083,-0.9376576,-0.97050983,-0.18236577,-0.079360004,-0.054295248,-0.18188586,-0.16592505,-0.58008748,-0.2063597,0.087841036,0.03570985,-0.59927987,-0.53042276,-0.50830233,-0.10070225,0.095434841,0.029082868,-0.52796941,-0.74028985,-0.54905781,-0.23978012,-0.44172461,-0.23978012,-0.44172461,-0.25024404,-0.22303219,-0.43113771,-0.6167634,-0.64019744,-0.71600554,-0.30127243,-0.03733255,-0.41847418,-0.38931155,-0.18707856,-0.42281597,-0.29064433,-0.19434394,-0.54070684,-0.14493051,-0.1913441,-0.61745331,-0.5324393,-0.57538577,-0.46104313,-0.62118859,-0.50788033,-0.56971418,-0.33592377,-0.59832529,-0.26976995,-0.17216846,-0.64604197,-0.66213719,-0.72537869,-0.72313066
"97",2,"WALKING",0.22981714,-0.0026481752,-0.082070626,-0.36385083,-0.084507907,-0.4022629,0.91511272,-0.35755328,0.020471249,-0.97895151,-0.97778697,-0.97511921,0.17030046,0.37307783,0.23890038,-0.22790483,-0.16101196,-0.58382785,-0.10918895,0.01436334,0.1152772,-0.55526814,-0.50746919,-0.49685308,-0.10536905,0.042896398,0.13255358,-0.50312014,-0.72512204,-0.51594059,-0.23019556,-0.49046433,-0.23019556,-0.49046433,-0.26629944,-0.26654742,-0.4306258,-0.56461572,-0.62021606,-0.69499883,-0.30074479,-0.054164977,-0.42306014,-0.39045269,-0.15914721,-0.43797443,-0.26368697,-0.194374,-0.5518004,-0.2585656,-0.1808887,-0.61341654,-0.46028418,-0.59025668,-0.4122885,-0.58563016,-0.46598435,-0.57386359,-0.37143485,-0.65181305,-0.26713659,-0.26911688,-0.58004834,-0.62901901,-0.69694706,-0.7128151
"98",2,"WALKING",0.23748279,0.0021969913,-0.048945315,-0.41352818,-0.16717209,-0.41275989,0.91791373,-0.34883514,0.02936331,-0.98999824,-0.96885053,-0.94916322,0.46171601,-0.20414815,0.0091505425,-0.38373187,-0.20361176,-0.58397619,-0.029034383,-0.096515383,0.12606256,-0.56005653,-0.5359693,-0.54770945,0.15615696,-0.11219139,0.034328779,-0.49375107,-0.7253502,-0.53086161,-0.28585082,-0.51915064,-0.28585082,-0.51915064,-0.3519543,-0.36888073,-0.4708807,-0.5542548,-0.62641067,-0.67927808,-0.33452523,-0.136345,-0.44387699,-0.44765315,-0.23687439,-0.4416188,-0.40868381,-0.2131414,-0.54135687,-0.41205704,-0.24949892,-0.62488227,-0.44394378,-0.59481572,-0.47033696,-0.59685863,-0.50622863,-0.61751406,-0.42808333,-0.65393685,-0.36371416,-0.37863955,-0.57534385,-0.61629345,-0.68940237,-0.68587802
"99",2,"WALKING",0.33150518,-0.036584496,-0.10886677,-0.4146128,-0.16049444,-0.4266315,0.91867588,-0.34407411,0.034632273,-0.9873086,-0.98318893,-0.97261154,0.059344519,-0.27245612,-0.20627532,-0.28459729,-0.11452936,-0.63011412,2.423013e-05,-0.10164556,0.10003189,-0.61644788,-0.56083872,-0.55276038,0.072588187,-0.1004707,-0.088360509,-0.48395527,-0.72686447,-0.56505144,-0.30705654,-0.43908817,-0.30705654,-0.43908817,-0.30254147,-0.26768952,-0.51198361,-0.59285328,-0.62875518,-0.68648643,-0.36039245,-0.082910054,-0.47804254,-0.43735312,-0.25869871,-0.44304164,-0.31098639,-0.14849692,-0.62394855,-0.32031652,-0.13694236,-0.63428674,-0.48173094,-0.61578338,-0.51704341,-0.65963895,-0.53306837,-0.60591813,-0.373438,-0.56668953,-0.26185914,-0.28007665,-0.58800118,-0.66812492,-0.67872003,-0.71498275
"100",2,"WALKING",0.26663115,-0.043309471,-0.14096216,-0.43377813,-0.10164616,-0.41532479,0.91969806,-0.34874928,0.028757953,-0.98991992,-0.97481912,-0.9608673,-0.19033716,0.27546072,-0.13423855,-0.30064632,-0.0098805129,-0.63386282,0.021095918,-0.11254143,0.079617546,-0.58459495,-0.54368081,-0.51378667,-0.10356989,-0.18684293,-0.18092303,-0.43683971,-0.74146345,-0.55914868,-0.30676319,-0.41030391,-0.30676319,-0.41030391,-0.3097675,-0.17049626,-0.47539664,-0.57702005,-0.62167293,-0.67550403,-0.33518233,-0.032724024,-0.46001158,-0.47764545,-0.19812091,-0.43631179,-0.31899823,-0.086809456,-0.58032903,-0.343801,0.009338323,-0.68806549,-0.49069108,-0.56881329,-0.44929404,-0.61450517,-0.53195591,-0.58130661,-0.35651805,-0.53424141,-0.16911669,-0.17794,-0.57958118,-0.64919079,-0.65130723,-0.73340191
